"","sample","copy","area_season","season","study.area","domestication","DESCRIPTION","state","grass_cover_percent","grass_cover","elevation","biome","latitude","longitude","collection_time","life_stage","sex_known","sex","BCS_known","horse_BCS","fecal_freshness","stud_pile","ID","annforbandgrassbio","perforbandgrassbio","annforbandgrasscov","bareground","litter","perforbandgrasscov","shrub","tree"
"162","RR10",1,"RR","summer","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1394.06,"desert",35.899851,-115.465468,"6/7/2020 8:13","Adult","y","stallion","y","5",1,"y",162,429.153894510269,42.1880318239424,21.2561103176359,14.4541198125163,11.5228269397115,5.55469614371065,17.2697994407676,1.80394681257669
"163","RR11",1,"RR","summer","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1310.98,"desert",35.870767,-115.476102,"6/7/2020 10:34","Adult","y","stallion","y","5",1,"n",163,409.309638651071,23.3364333373528,20.206826038024,13.4296093090558,10.2228837573857,4.68918063426987,18.0284376381687,0.995442943848225
"164","RR12",1,"RR","summer","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1312.55,"desert",35.870775,-115.4761,"6/7/2020 10:51","Adult","n","u","n","u",3,"n",164,409.321751362757,23.3377427214951,20.2075008163983,13.4294405787636,10.2225928810068,4.68946720590821,18.0270190158004,0.994694667035093
"165","RR13",1,"RR","summer","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1312.45,"desert",35.870746,-115.47602,"6/7/2020 10:54","Adult","n","u","n","u",3,"n",165,409.34606729156,23.3105377899676,20.2055667741644,13.4323969981012,10.2224800827833,4.68804062810814,18.0253322884957,0.994022323357144
"166","RR16",1,"RR","summer","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1310.44,"desert",35.870769,-115.476006,"6/7/2020 10:56","Adult","n","u","n","u",2,"n",166,409.411187483042,23.318295097123,20.2086662044155,13.4329132877112,10.2236692693417,4.68845276496538,18.0266899802036,0.994372594535387
"167","RR18",1,"RR","summer","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1363.03,"desert",35.889725,-115.467863,"6/7/2020 11:57","Adult","y","stallion","y","5",1,"y",167,428.825498672049,34.5173838607484,21.1645555003288,14.2516078502252,11.1352552226891,5.19466911672415,17.5646026940591,1.3648175761501
"168","RR19",1,"RR","summer","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1361.15,"desert",35.892313,-115.467079,"6/7/2020 12:25","Adult","y","stallion","y","6",1,"n",168,428.75825687843,36.473563426184,21.1620040474648,14.3322586962744,11.2468702451076,5.28942386397304,17.4935295801383,1.45102617795789
"169","RR1",1,"RR","summer","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1247.84,"desert",35.863499,-115.460628,"6/7/2020 14:34","Adult","y","mare","y","3",1,"n",169,412.928258444469,17.0396822206366,19.5809221832508,13.5894495643347,10.0658020361195,4.45165472397817,18.1636885320041,0.707747505100349
"170","RR2",1,"RR","summer","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1394.62,"desert",35.899833,-115.465555,"6/7/2020 8:15","Adult","y","stallion","y","5",1,"n",170,429.043586907336,42.2384936397003,21.2531399265926,14.4513499924581,11.5220171954347,5.55980190054804,17.2718638443361,1.80421841218764
"171","RR3",1,"RR","summer","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1279.72,"desert",35.872933,-115.472108,"6/7/2020 9:26","Adult","n","u","n","u",3,"n",171,415.097730344644,23.3193295045147,20.3572659622042,13.6201781757337,10.3386846349809,4.6735203525327,17.9292673490204,1.02940452323168
"172","RR4",1,"RR","summer","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1305.47,"desert",35.871201,-115.476028,"6/7/2020 9:54","Adult","n","u","n","u",4,"n",172,409.627344161876,23.4761579594808,20.2310295483644,13.4473978861748,10.2389325433686,4.68954384555519,18.0193005799212,1.01057916802651
"173","RR5",1,"RR","summer","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1315.1,"desert",35.87079,-115.477416,"6/7/2020 10:13","Adult","n","u","n","u",3,"n",173,407.677006583907,23.5731014725838,20.1837915263608,13.3968186158717,10.2109413479419,4.69537618736493,18.0372116399457,1.01117756445695
"174","RR6",1,"RR","summer","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1314.87,"desert",35.870673,-115.477178,"6/7/2020 10:17","Adult","n","u","n","u",2,"n",174,407.779527163483,23.4823515227024,20.1757111135672,13.3982537401911,10.2086016859747,4.69216393541451,18.0382659981714,1.0042852693239
"175","RR8",1,"RR","summer","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1311.14,"desert",35.870831,-115.476287,"6/7/2020 10:28","Adult","n","u","n","u",3,"n",175,408.93432489568,23.3902192852516,20.199430571387,13.4242494237925,10.2208669977454,4.68998277654195,18.0284814734844,1.00055235579748
"176","RR9",1,"RR","summer","RR","wild","Red Rock HMA, NV, feces ","NV","8.4","low ",1312.51,"desert",35.870691,-115.476216,"6/7/2020 10:31","Adult","y","stallion","y","5",1,"n",176,409.163727440814,23.3283090156357,20.2039169580771,13.4234042766992,10.2193365890912,4.6897483821697,18.0303669761646,0.993508581534628
"177","SB10",1,"SB","summer","SB","wild","Sands Basin HMA, ID, feces ","ID","32.9","high",1286.56,"sagebrush steppe",43.41931,-117.008925,"7/8/2020 13:13","Adult","n","u","n","u",4,"y",177,271.17752179804,734.86720863549,25.9180339675809,8.02808424824333,12.4877854451662,41.5461416231156,6.08364055403258,0.147501946856446
"178","SB11",1,"SB","summer","SB","wild","Sands Basin HMA, ID, feces ","ID","32.9","high",1422.67,"sagebrush steppe",43.415514,-117.020904,"7/8/2020 19:01","Adult","n","u","n","u",1,"y",178,279.664465977586,718.140842605101,26.5737604854382,7.86835361228676,12.373615967039,40.6171070288902,6.22911103231916,0.167030954763946
"179","SB12",1,"SB","summer","SB","wild","Sands Basin HMA, ID, feces ","ID","32.9","high",1423.54,"sagebrush steppe",43.415555,-117.020986,"7/8/2020 19:03","Adult","n","u","n","u",1,"n",179,279.584478515485,718.21744988144,26.5631242365452,7.86883847093483,12.3735449450313,40.6244431271107,6.23032981245958,0.166927139469713
"180","SB13",1,"SB","summer","SB","wild","Sands Basin HMA, ID, feces ","ID","32.9","high",1449.95,"sagebrush steppe",43.416016,-117.023231,"7/8/2020 19:09","Adult","n","u","n","u",3,"n",180,279.798034320671,717.195902210827,26.5327395812248,7.84614173582529,12.3524683444662,40.5905179587522,6.24859771045588,0.170978116636304
"181","SB14",1,"SB","summer","SB","wild","Sands Basin HMA, ID, feces ","ID","32.9","high",1438.24,"sagebrush steppe",43.415836,-117.021956,"7/8/2020 19:15","Adult","n","u","n","u",2,"y",181,279.6871641388,717.887668211891,26.5468022863315,7.86000720104415,12.3651424456546,40.6124398037715,6.23809802421351,0.169040010801566
"182","SB15",1,"SB","summer","SB","wild","Sands Basin HMA, ID, feces ","ID","32.9","high",1421.69,"sagebrush steppe",43.415522,-117.020905,"7/8/2020 19:20","Adult","n","u","n","u",4,"y",182,279.681966668761,718.178601236684,26.5733035978713,7.86752313173647,12.3727597440477,40.6200920782216,6.22838270796127,0.16710492071042
"183","SB16",1,"SB","summer","SB","wild","Sands Basin HMA, ID, feces ","ID","32.9","high",1418.16,"sagebrush steppe",43.415644,-117.020723,"7/8/2020 19:25","Adult","n","u","n","u",2,"n",183,279.353559031286,718.692707701842,26.5446119441189,7.87244428278256,12.3746110010912,40.6490095964291,6.22815431524966,0.166538684341699
"184","SB17",1,"SB","summer","SB","wild","Sands Basin HMA, ID, feces ","ID","32.9","high",1411.34,"sagebrush steppe",43.415823,-117.02062,"7/8/2020 19:29","Adult","n","u","n","u",2,"n",184,279.31845787035,719.049367942778,26.536753790094,7.87460524540015,12.3771829591974,40.6685725853615,6.22216473975438,0.166030860587521
"185","SB18",1,"SB","summer","SB","wild","Sands Basin HMA, ID, feces ","ID","32.9","high",1409.32,"sagebrush steppe",43.415833,-117.020578,"7/8/2020 19:30","Adult","n","u","n","u",2,"n",185,279.313035615477,719.051414587185,26.537178743179,7.8753975644538,12.3780809839355,40.6685335888543,6.22112906055576,0.165832174941856
"186","SB1",1,"SB","summer","SB","wild","Sands Basin HMA, ID, feces ","ID","32.9","high",1262.41,"sagebrush steppe",43.440353,-116.982105,"7/8/2020 20:17","Adult","y","stallion","y","5",2,"n",186,241.945263072696,748.175088020648,23.5953298469812,8.83511023377745,13.0335040536712,42.7447468647562,5.87525124667815,0.167461812753214
"187","SB2",1,"SB","summer","SB","wild","Sands Basin HMA, ID, feces ","ID","32.9","high",1288.08,"sagebrush steppe",43.418755,-117.009097,"7/8/2020 13:17","Adult","n","u","n","u",5,"y",187,271.643421490727,734.170629100039,25.9726214151376,8.0223483041925,12.4867628929063,41.4883376677135,6.09415803540094,0.147394422597569
"188","SB3",1,"SB","summer","SB","wild","Sands Basin HMA, ID, feces ","ID","32.9","high",1289.95,"sagebrush steppe",43.417858,-117.009847,"7/8/2020 13:21","Adult","n","u","n","u",4,"y",188,272.604100939274,732.37101528851,26.0621576737341,8.01511748794966,12.481806357536,41.354192076258,6.12263662671641,0.149905712601207
"189","SB5",1,"SB","summer","SB","wild","Sands Basin HMA, ID, feces ","ID","32.9","high",1274.53,"sagebrush steppe",43.416048,-117.010249,"7/8/2020 13:31","Adult","n","u","n","u",5,"y",189,274.151157034463,729.798025255844,26.2285941873757,8.00569291558284,12.4794965032447,41.1530921757288,6.15919462120735,0.151467557131671
"190","SB6",1,"SB","summer","SB","wild","Sands Basin HMA, ID, feces ","ID","32.9","high",1184.89,"sagebrush steppe",43.432112,-116.969716,"7/8/2020 15:46","Adult","n","u","n","u",4,"n",190,238.76013463347,751.284039724073,23.6553077175757,8.93160331723911,13.1438310241953,42.4613806230398,6.02975255700099,0.169898259934393
"191","SB9",1,"SB","summer","SB","wild","Sands Basin HMA, ID, feces ","ID","32.9","high",1426.14,"sagebrush steppe",43.416724,-117.021786,"7/8/2020 18:53","Adult","n","u","n","u",3,"n",191,279.36176246832,719.325276961237,26.4945328009435,7.86512741792449,12.3681682519818,40.7054239836502,6.20780308179866,0.167549731479272
"192","SC10",1,"SC","summer","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1095.86,"sagebrush steppe",42.667989,-115.265566,"7/6/2020 14:47","Adult","n","u","n","u",4,"n",192,217.225125426633,535.089017593905,16.7024164847734,17.5679810071497,23.4436981376253,35.0404600571426,4.9616178554666,0.00661651120295647
"193","SC11",1,"SC","summer","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1093.63,"sagebrush steppe",42.668278,-115.266198,"7/6/2020 15:08","Adult","n","u","n","u",3,"n",193,217.545989447945,534.847208423498,16.7184152864162,17.58631952856,23.4427916218681,35.0095177175624,4.96010996638404,0.00653719304453548
"194","SC12",1,"SC","summer","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1094.09,"sagebrush steppe",42.668318,-115.266225,"7/6/2020 15:10","Adult","n","u","n","u",4,"n",194,217.548757404507,534.759242867842,16.7178048614421,17.5902725766551,23.4433262976328,35.0044574567077,4.96030049249904,0.00656816685958104
"195","SC13",1,"SC","summer","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1094.56,"sagebrush steppe",42.668255,-115.26635,"7/6/2020 15:13","Adult","n","u","n","u",3,"n",195,217.587608146303,534.819579981762,16.719107699427,17.5935513726131,23.4481283373938,35.0003447978623,4.95821594327168,0.00656930663871989
"196","SC14",1,"SC","summer","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1093.63,"sagebrush steppe",42.668208,-115.266438,"7/6/2020 15:17","Adult","n","u","n","u",2,"n",196,217.490194121463,534.956834173362,16.7128826061907,17.599721452259,23.4455312141324,35.0071496944594,4.95691129570066,0.00659622826397616
"197","SC15",1,"SC","summer","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1093.86,"sagebrush steppe",42.66821,-115.266474,"7/6/2020 15:20","Adult","n","u","n","u",3,"n",197,217.376513569937,535.03489606971,16.7055505128438,17.6001497685395,23.4435100299537,35.0149178542253,4.95790142507035,0.00660343106108741
"198","SC1",1,"SC","summer","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1093.24,"sagebrush steppe",42.668144,-115.266457,"7/6/2020 15:25","Adult","n","u","n","u",4,"n",198,217.239468392696,535.073518131023,16.6987830949604,17.6019572154162,23.4423660882472,35.0185871918589,4.9591172559041,0.00657700635005651
"199","SC2",1,"SC","summer","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1096.27,"sagebrush steppe",42.668042,-115.265667,"7/6/2020 14:50","Adult","n","u","n","u",3,"n",199,217.192936143098,535.12159665013,16.6996859496609,17.5705794001183,23.4411314915115,35.0418096581858,4.9627964134541,0.00659960857493969
"200","SC3",1,"SC","summer","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1094.72,"sagebrush steppe",42.668102,-115.265889,"7/6/2020 14:52","Adult","n","u","n","u",3,"n",200,217.237154491497,535.014920150156,16.702924040393,17.5784591752334,23.4403148547069,35.031849044256,4.96238377007608,0.0065761368490897
"201","SC4",1,"SC","summer","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1093.61,"sagebrush steppe",42.66813,-115.265983,"7/6/2020 14:55","Adult","n","u","n","u",4,"n",201,217.287731625618,535.01093531981,16.7048281754923,17.5797628408197,23.4409897237082,35.0299016912022,4.9614354993387,0.00657664495661778
"202","SC5",1,"SC","summer","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1094.92,"sagebrush steppe",42.668095,-115.265978,"7/6/2020 14:56","Adult","n","u","n","u",4,"y",202,217.176717850375,535.059825408871,16.698709879713,17.5840032355253,23.4373775885339,35.0339230290334,4.96283235707112,0.00662101182875346
"203","SC6",1,"SC","summer","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1094.01,"sagebrush steppe",42.668175,-115.266087,"7/6/2020 14:59","Adult","n","u","n","u",3,"n",203,217.281417488781,535.003897094893,16.7026716447739,17.5876437564724,23.4398675532785,35.0256717719518,4.96164677240602,0.00655420504714667
"204","SC7",1,"SC","summer","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1095.73,"sagebrush steppe",42.668179,-115.266144,"7/6/2020 15:00","Adult","n","u","n","u",3,"n",204,217.39859454604,534.976586352852,16.7098268360954,17.5900774406039,23.4424457983822,35.0165995998675,4.95962835768758,0.0065645315682743
"205","SC8",1,"SC","summer","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1092.95,"sagebrush steppe",42.668178,-115.266154,"7/6/2020 15:02","Adult","n","u","n","u",4,"n",205,217.441526157978,534.91779050937,16.7135119687547,17.5894787456509,23.4421521531057,35.0135360105966,4.95933753385137,0.00654573166582747
"206","SC9",1,"SC","summer","SC","wild","Saylor Creek HMA, ID, feces","ID","26.9","high",1092.19,"sagebrush steppe",42.668277,-115.266279,"7/6/2020 15:04","Adult","n","u","n","u",3,"n",206,217.64072973157,534.832429488779,16.7214313267228,17.5901159492637,23.4462072564725,35.0025232011981,4.95828549386218,0.00663928660570443
"207","SS10",1,"SS","summer","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1580.88,"sagebrush steppe",42.707443,-118.949934,"7/1/2020 18:36","Adult","n","u","n","u",2,"n",207,114.840231328547,424.081424554315,11.979192261141,15.3463467016117,15.2379262333124,23.6207467671335,18.1918834803025,2.91008035527405
"208","SS11",1,"SS","summer","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1588,"sagebrush steppe",42.707236,-118.949109,"7/1/2020 18:39","Adult","n","u","n","u",2,"y",208,114.762815295139,424.785592484301,11.9755494218168,15.2639407402018,15.2055949398171,23.6902274990564,18.1778203198538,2.92985862591116
"209","SS12",1,"SS","summer","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1598.34,"sagebrush steppe",42.706037,-118.946599,"7/1/2020 18:50","Adult","n","u","n","u",2,"n",209,114.625059215801,428.466561292909,11.9711664601705,14.937609321478,15.0849746738576,23.9505047008236,18.1337183878726,3.01378817141608
"210","SS13",1,"SS","summer","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1641.79,"sagebrush steppe",42.637414,-118.808724,"7/2/2020 10:05","Adult","n","u","n","u",3,"u",210,133.117215650011,505.177117165542,14.6076929033786,8.17557749160695,13.0163806729924,29.0523853557877,15.6159561238481,3.88588647410114
"211","SS14",1,"SS","summer","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1648.19,"sagebrush steppe",42.635498,-118.806187,"7/2/2020 10:11","Adult","n","u","n","u",3,"n",211,131.734372865923,506.223847029365,14.4681083541999,8.16295470066014,13.0306533120874,29.0479581151832,15.7106806282723,3.97014340997041
"212","SS15",1,"SS","summer","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1648.75,"sagebrush steppe",42.635196,-118.805256,"7/2/2020 10:16","Adult","n","u","n","u",3,"n",212,131.584199735751,506.698364390177,14.4522757301016,8.15007517426762,13.033555059456,29.0511503940954,15.7268622716297,3.99783589229578
"213","SS16",1,"SS","summer","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1648.62,"sagebrush steppe",42.635189,-118.805267,"7/2/2020 10:18","Adult","n","u","n","u",3,"n",213,131.610211257983,506.707782565523,14.4550974301045,8.15074108826557,13.032868426087,29.0518351841561,15.7263940384983,3.99726703774221
"214","SS17",1,"SS","summer","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1654.06,"sagebrush steppe",42.634918,-118.802967,"7/2/2020 10:37","Adult","n","u","n","u",3,"n",214,131.602216462679,507.587909209753,14.4465949102437,8.11214408373911,13.0528015523438,29.0226383467174,15.760917194667,4.10263324511818
"215","SS18",1,"SS","summer","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1447.08,"sagebrush steppe",42.753392,-118.962932,"7/2/2020 15:25","Adult","n","u","n","u",4,"y",215,107.628412689746,387.36779694951,11.7066724909905,18.2531078227949,16.6865785737687,22.6850041862328,17.6446206909104,2.29250846347057
"216","SS20",1,"SS","summer","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1446.87,"sagebrush steppe",42.75201,-118.962442,"7/2/2020 15:35","Adult","n","u","n","u",4,"n",216,108.054696805754,387.759135835023,11.720642122587,18.1954645886942,16.6559297684103,22.6400040007638,17.6891361078024,2.33330908628011
"217","SS21",1,"SS","summer","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1441.46,"sagebrush steppe",42.753866,-118.962017,"7/2/2020 15:50","Adult","y","stallion","y","6",1,"n",217,107.440728488858,388.836658002835,11.6861481696899,18.1210194845323,16.6378730597259,22.7614235341161,17.6521183976153,2.35198934894035
"218","SS22",1,"SS","summer","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1441.18,"sagebrush steppe",42.753851,-118.961996,"7/2/2020 15:51","Adult","n","u","n","u",2,"n",218,107.454578929424,388.876372315036,11.6864961927492,18.1197045118763,16.6367723604955,22.7608137288328,17.6530969428344,2.35401295601773
"219","SS5",1,"SS","summer","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1614.96,"sagebrush steppe",42.691269,-118.922823,"7/1/2020 15:34","Adult","n","u","n","u",4,"n",219,113.78134698521,456.325460750853,11.9654562002275,11.7799544937429,14.1092741751991,25.7578703071672,17.9931103526735,4.02897838452787
"220","SS6",1,"SS","summer","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1622.59,"sagebrush steppe",42.688216,-118.91928,"7/1/2020 15:48","Adult","n","u","n","u",4,"n",220,114.133368863137,458.53643171445,12.0146218808932,11.3465340220649,13.9935226434174,25.9536108302131,17.9847039638507,4.12049158672461
"221","SS9",1,"SS","summer","SS","wild","South Steens HMA, OR, feces","OR","22.4","high",1576.8,"sagebrush steppe",42.707775,-118.951104,"7/1/2020 18:26","Adult","n","u","n","u",2,"n",221,114.975680328502,422.657098991147,11.988262601578,15.4819555668609,15.2921313098737,23.5001158295897,18.2078845883053,2.88164487102035
"222","SW10",1,"SW","summer","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1193.58,"sagebrush steppe",43.674349,-118.460629,"7/4/2020 13:18","Adult","n","u","n","u",3,"n",222,152.153756252211,518.129257884391,18.6689697789281,10.1282727553611,11.7516937502519,32.6016227761832,10.7345166822645,2.20485310382812
"223","SW11",1,"SW","summer","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1458.97,"sagebrush steppe",43.681037,-118.535986,"7/4/2020 14:51","Adult","n","u","n","u",4,"n",223,112.792071621567,482.617292414405,13.8473426444955,9.89574007608447,12.0993668588942,30.1954358278107,10.7032391911208,5.41989846441998
"224","SW13",1,"SW","summer","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1461.83,"sagebrush steppe",43.681461,-118.536029,"7/4/2020 14:56","Adult","n","u","n","u",4,"n",224,112.731919355778,482.461091717342,13.8435199168284,9.90297688133254,12.1029159365996,30.1801140921251,10.699730678055,5.43492581323128
"225","SW16",1,"SW","summer","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1497.1,"sagebrush steppe",43.582016,-118.517912,"7/4/2020 16:11","Adult","n","u","n","u",4,"y",225,118.637582536954,555.415286000925,12.6967353296316,10.0853985339731,13.7086215487097,28.7718950170348,11.4521027565435,8.80754918551569
"226","SW17",1,"SW","summer","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1482.36,"sagebrush steppe",43.670653,-118.536355,"7/4/2020 18:11","Adult","n","u","n","u",2,"n",226,115.195820263242,485.704097613951,14.0541965652024,9.69631165380973,11.9553216027859,30.5508420953432,10.8632228938641,4.97784030479678
"227","SW18",1,"SW","summer","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1480.39,"sagebrush steppe",43.670443,-118.536384,"7/4/2020 18:36","Adult","n","u","n","u",3,"y",227,115.25025210762,485.865587421959,14.058121450885,9.69230769230769,11.9529578386422,30.5610100439676,10.8678597519709,4.97133368292257
"228","SW19",1,"SW","summer","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1481,"sagebrush steppe",43.670083,-118.536491,"7/4/2020 18:39","Adult","n","u","n","u",3,"n",228,115.329800867508,485.88192751649,14.0678815959277,9.68802874964152,11.9487516131345,30.5690869658732,10.8723920992257,4.95653050616576
"229","SW1",1,"SW","summer","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1479.21,"sagebrush steppe",43.670259,-118.536307,"7/4/2020 18:43","Adult","n","u","n","u",2,"n",229,115.366856984081,485.914025527033,14.0701007457335,9.6916813064678,11.9494254624982,30.5677120679765,10.8685420550696,4.95944625699125
"230","SW2",1,"SW","summer","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1194.02,"sagebrush steppe",43.674565,-118.460212,"7/4/2020 13:22","Adult","n","u","n","u",2,"y",230,152.221456000502,518.079601923172,18.6836355652341,10.1408772566574,11.7591868191941,32.6122604436917,10.740286683425,2.18668476921491
"231","SW3",1,"SW","summer","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1194.97,"sagebrush steppe",43.674685,-118.460156,"7/4/2020 13:23","Adult","n","u","n","u",2,"n",231,152.208849613042,518.025198184189,18.6855223592993,10.146595802842,11.7630662645473,32.6150812678411,10.741300733584,2.18059520235177
"232","SW4",1,"SW","summer","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1193.04,"sagebrush steppe",43.674905,-118.459931,"7/4/2020 13:28","Adult","y","mare","y","5",1,"n",232,152.167815896511,518.041573631999,18.6873184984988,10.1592649105301,11.7690070385667,32.6311531525888,10.7445667008229,2.16765481043301
"233","SW5",1,"SW","summer","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1189.25,"sagebrush steppe",43.675427,-118.459325,"7/4/2020 13:31","Adult","n","u","n","u",2,"n",233,152.223290219901,517.931433951268,18.704749949564,10.1901145457398,11.784380533949,32.6435991123266,10.7546255407859,2.14225639416287
"234","SW6",1,"SW","summer","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1189.11,"sagebrush steppe",43.674521,-118.459731,"7/4/2020 13:37","Adult","n","u","n","u",2,"n",234,152.198177809248,518.1723238534,18.6863555288655,10.1447534709462,11.7652753004867,32.6271141625362,10.7496033844527,2.1795346377578
"235","SW7",1,"SW","summer","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1189.85,"sagebrush steppe",43.674346,-118.459508,"7/4/2020 13:40","Adult","n","u","n","u",2,"n",235,152.251418582762,518.278199094617,18.6929317377079,10.1374971986912,11.7623504101116,32.6352964905204,10.7514678857962,2.17956165120344
"236","SW8",1,"SW","summer","SW","wild","Stinkingwater HMA, OR, feces ","OR","30.7","high",1191.52,"sagebrush steppe",43.674171,-118.45976,"7/4/2020 13:44","Adult","n","u","n","u",2,"n",236,152.286989000937,518.287867849824,18.6914164264031,10.1289307189074,11.7569848308888,32.6238930315354,10.7486267986136,2.18873728247369
"237","TP10",1,"TP","summer","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1935.87,"sagebrush steppe",40.872576,-120.019708,"6/29/2020 9:50","Adult","n","u","n","u",3,"n",237,160.943953451359,329.954841639126,16.0646644135077,11.4810182281183,15.0930177038375,18.5968702311516,17.8809555016711,5.79598457116643
"238","TP11",1,"TP","summer","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1750.48,"sagebrush steppe",40.735649,-120.025351,"6/30/2020 10:15","Adult","n","u","n","u",3,"y",238,227.586451785287,322.498577301514,24.3193360427888,11.887379469078,14.332639562737,20.267040740272,13.3839785868643,1.12858194227641
"239","TP12",1,"TP","summer","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1755.92,"sagebrush steppe",40.735323,-120.026014,"6/30/2020 10:22","Adult","n","u","n","u",3,"y",239,228.631490159325,321.915318650422,24.4450421743205,11.8393908153702,14.3206935332709,20.2448406747891,13.3211902530459,1.12491565135895
"240","TP13",1,"TP","summer","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1765.92,"sagebrush steppe",40.734351,-120.02686,"6/30/2020 10:26","Adult","n","u","n","u",3,"n",240,230.662607234706,320.404375739145,24.684307597004,11.7559553978713,14.3005481406394,20.1853541326425,13.209086557414,1.1158510258865
"241","TP14",1,"TP","summer","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1739.04,"sagebrush steppe",40.737996,-120.002485,"6/30/2020 12:55","Adult","n","u","n","u",4,"y",241,202.315628546507,326.015227117118,21.3642080679804,13.0491422729532,14.6265065326068,20.3024882994588,14.8016301034525,1.19571089580656
"242","TP15",1,"TP","summer","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1739.69,"sagebrush steppe",40.738086,-120.00256,"6/30/2020 12:59","Adult","n","u","n","u",4,"y",242,202.244999296666,326.300708022694,21.3558915928166,13.0442443850518,14.627200262578,20.3155483659211,14.8039527359685,1.19691002016224
"243","TP16",1,"TP","summer","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1717.53,"sagebrush steppe",40.813768,-120.031361,"6/30/2020 15:35","Adult","n","u","n","u",5,"y",243,182.903051174194,353.332264962264,19.4030628716879,11.3683961800665,14.630794353386,21.3457919437023,15.6668928182069,2.49747568091109
"244","TP1",1,"TP","summer","TP","wild","Twin Peaks HMA, CA, feces","CA","19.8","medium",1717.45,"sagebrush steppe",40.81405,-120.031195,"6/30/2020 15:40","Adult","n","u","n","u",5,"y",244,182.883104180901,353.443356139382,19.3934370992952,11.3712924571568,14.6365929447881,21.3430126447217,15.6714478253138,2.49999532023623
