"","OBJECTID","HMA_NAME","HMA_ID","ADMIN_ST","ADM_UNIT_C","ADMIN_AGCY","HERD_TYPE","GIS_ACRES","ROD_DT","BLM_ACRES","LUP_ID","GlobalID","created_da","last_edite","Original_G","SHAPE_Leng","SHAPE_Area","ID","annforbandgrassbio","perforbandgrassbio","annforbandgrasscov","bareground","litter","perforbandgrasscov","shrub","tree"
"124",124,"Muskrat Basin","WY0027","WY","WYR05000","BLM","HORSE",193754.55518,1987-06-09,176421,"LUPA002202","{69C6B3F6-DA5E-4917-8E8F-12C82705A093}",2017-01-05,2017-01-05,"{FB5B6DD3-1C10-401E-BC5B-628837F71B75}",1.86576245344,0.086206809154,124,27.4041462563885,318.57071097698,4.4361834422724,23.9749743449754,16.9364336735468,28.0802062849334,16.9907448129669,0.249036567467238
"125",125,"Stewart Creek","WY0033","WY","WYD03000","BLM","HORSE",166896.688402,2008-12-24,157500,"LUPA002212","{EE4FA0AE-8B56-4F39-9448-1AED12DEC29B}",2017-01-05,2017-01-05,"{C46E659C-C97D-4F7A-9077-F4469E7BDF5B}",1.17920454459,0.0735621345918,125,9.31512193966151,259.342596002247,2.28961447065363,27.1936660285768,15.2579534987497,26.9446026780029,19.0916341780537,0.0380928781077263
"126",126,"Green Mountain","WY0037","WY","WYR05000","BLM","HORSE",116793.357533,1987-06-09,99363,"LUPA002202","{A4AF6CC0-9FD0-4ACD-8C18-E872C6F518A3}",2017-01-05,2017-01-05,"{A42E6A46-98D4-4E90-A4D4-34AEC5382192}",2.00327494944,0.0516437016119,126,21.2645573090577,366.198664370321,4.00931144775228,13.4221278689677,15.4864011809778,29.9811774630066,18.4941379916347,9.47953042072335
"127",127,"Antelope Hills","WY0031","WY","WYR05000","BLM","HORSE",158507.449187,1987-06-09,150782,"LUPA002202","{50B8FAA1-251B-480A-AAE2-AA04169D0083}",2017-01-05,2017-01-05,"{2DC90A41-2472-4D1A-A7DF-ACF29B353C0B}",1.27908003501,0.0699882164051,127,4.38693550763586,234.147891240602,0.886865986955015,29.404839677009,15.1143469932824,24.7382162445966,19.6171703630225,0.0191565792504633
"128",128,"Little Colorado","WY0039","WY","WYD04000","BLM","HORSE",631232.450188,1997-08-08,525421,"LUPA002205","{26D0D647-6A95-45BA-B01F-F7CE96408E69}",2017-01-05,2017-01-05,"{52029EE4-92F4-4BAA-A50F-C11C6671F789}",3.10863155933,0.278349515088,128,1.91705829415754,157.435601359005,0.715914187852298,34.7602010796577,13.4194469370081,18.0183806386988,20.894571470245,0.0919913863260927
"129",129,"Crooks Mountain","WY0036","WY","WYR05000","BLM","HORSE",58382.7547355,1987-06-09,54721,"LUPA002202","{C59BB967-6990-41FF-9C98-768889D5FB6B}",2017-01-05,2017-01-05,"{AFCEFF3E-24C6-4D38-AAD8-FF06653B24E9}",0.749958064423,0.0258614267006,129,7.55391998562246,344.561552437302,1.37669996152885,19.7012616852611,16.1725950616521,31.6645568376152,20.217305840033,0.43832962194372
"130",130,"White Mountain","WY0003","WY","WYD04000","BLM","HORSE",392769.883643,1997-08-08,207372,"LUPA002205","{A0BE00D5-A43B-4FA2-9BE1-A08D662358F8}",2017-01-05,2017-01-05,"{A6640EF7-156C-40C7-985E-470B4346B808}",2.19826221216,0.172119210575,130,5.34300619098897,185.021440603301,1.25789739296577,35.7613528188579,12.8930442517309,17.3436876554921,20.7983291249911,0.12244123792774
"131",131,"Salt Wells Creek","WY0001","WY","WYD04000","BLM","HORSE",1170067.37848,1997-08-08,687546,"LUPA002205","{2EFF2D06-0A44-46F7-8C9A-177182A6FE12}",2017-01-05,2017-01-05,"{A7902ADC-1E41-4614-BED1-EEE229EB9F05}",4.53673317318,0.509665233982,131,12.0926027656497,231.240334554718,2.37716209327979,29.7783906312367,13.5448538478452,20.2929428608438,20.920075491842,0.970928601242019
"132",132,"Lost Creek","WY0035","WY","WYD03000","BLM","HORSE",251896.298777,2008-12-24,235968,"LUPA002212","{9F608BD4-74CD-4BCB-9D74-C4A315A638D0}",2017-01-05,2017-01-05,"{C25292EA-AF0E-437C-83C6-D94C27FB910D}",1.90529355522,0.110849880726,132,3.56631637845803,179.330400906263,0.8738287599745,37.7364530583443,12.4474177846995,20.7674961196173,17.3848003003406,0.0183952087020161
"133",133,"Fifteenmile","WY0011","WY","WYR01000","BLM","HORSE",81111.5831725,1998-09-01,68607,"LUPA002207","{6DFB4C0A-A4A1-49EB-8C2A-C69BF7D4195B}",2017-01-05,2017-01-05,"{6DF80EC6-96BC-493B-BF68-E40ABD122E29}",0.951398920979,0.0369504848825,133,61.1393625009337,227.148901792278,6.21312935145399,39.3919777960365,9.27647826582642,16.3418635918685,12.2060942960817,0.745989094583066
"134",134,"Rock Creek","WY0026","WY","WYR05000","BLM","HORSE",24497.0076175,1987-06-09,19107,"LUPA002202","{BE6946E5-D264-49BE-A983-A3B3209F40D3}",2017-01-05,2017-01-05,"{483954DA-B8B2-487E-9C3E-C61B016B1CBE}",0.623868527589,0.0109065323197,134,34.7531229191637,384.331202556932,4.82047542948462,22.0583433213477,15.8095219070449,29.4974896790518,17.2379611133307,0.876774537222
"135",135,"Stinkingwater","OR0008","OR","ORB00000","BLM","HORSE",85448.670935,1992-01-01,71927.699705,"LUPA001808","{1C321D17-1318-4AD0-B32A-E9D5880F1899}",2017-02-03,2017-02-03,"{00E883E3-4412-4AAB-B6B6-1C1F69DA8B15}",1.59878889345,0.038562258623,135,165.570507303016,481.98227688367,19.3767301697916,10.2487734134421,12.4386311199842,28.7948488073153,9.87263087513773,4.7959449660511
"136",136,"Pancake","NV0415","NV","NVL05000","BLM","HORSE",853025.276497,2008-08-20,853025.276497,"LUPA001619","{C68D74BA-9099-4012-B93B-331CBEFBD6AE}",2017-03-06,2017-03-06,"{ECC49759-7303-4DCA-94F3-D5210E3BEAD5}",4.82310455582,0.357740063681,136,29.25652067099,73.3812233262813,6.53734828212115,29.7192844641704,14.5179151963551,7.45793521560283,17.7037695471914,5.0832242358779
"137",137,"Eagle","NV0414","NV","NVL05000","BLM","HORSE",660699.644363,2008-08-20,660699.644363,"LUPA001619","{54ABD53C-EC0C-46DA-9B35-59E9D8251DC9}",2017-03-06,2017-03-06,"{31B14064-D310-496A-8517-5ED73B55EEE5}",7.61884371011,0.274580091311,137,41.7441938100108,96.6125775785493,5.96847656388462,16.378042896421,17.5601410658556,6.46306385473137,14.9375604770125,20.0412489597557
"138",138,"Silver King","NV0416","NV","NVL05000","BLM","HORSE",576458.022381,2008-08-20,576458.022381,"LUPA001619","{F5C1FD97-B301-496E-84AC-849F4A1B7F11}",2017-03-06,2017-03-06,"{DABB2BB6-A556-4B9C-BF88-97DD46F8075E}",4.48429267627,0.239122685686,138,98.2577711662307,75.2525584986254,11.364974202413,23.5383622936102,14.8626595872629,4.44141542315453,17.4377565635938,9.3170342433052
"139",139,"Fort Sage","NV0320","NV","NVC02000","BLM","Horse",1975.32913773,9999-09-09,1975.32913773,"LUPA001614","{84A95415-5FA9-477D-9EDE-DE72DA3E2B00}",2017-03-06,2017-03-06,"{36BF1D35-501D-4EE8-8F8E-0FE374A46DB0}",0.115401675281,0.000842825781989,139,269.742721791559,465.393712316968,22.6150732127476,7.46942291128338,12.9391903531438,30.2692506459948,13.0948320413437,2.07846683893196
"140",140,"Antelope","NV0401","NV","NVL05000","BLM","HORSE",327746.852395,2008-08-20,327746.852395,"LUPA001619","{A3279DB2-8609-4777-87BD-50B58EC67490}",2017-03-06,2017-03-06,"{D3CA9BD3-1D52-41B3-954D-1D3181485C62}",2.97170426297,0.139632765435,140,36.4856580387955,106.241443428194,7.03286462139396,20.1808071692902,15.0231790060047,8.72217544060396,16.7980615246184,13.4358027613002
"141",141,"Diamond Hills South","NV0412","NV","NVL05000","BLM","HORSE",19345.401846,2008-08-20,19345.401846,"LUPA001619","{89F53C3B-5311-4629-9DB4-B5408868C9E1}",2017-03-06,2017-03-06,"{F07882C4-33D9-4235-9993-15B5301E48BC}",0.572923671125,0.00823693514241,141,36.7151613500666,171.130341220775,6.90504202421794,19.4182401862647,18.6603314312928,13.3419616005362,22.7989011085927,9.04785381040154
"142",142,"Triple B","NV0417","NV","NVL05000","BLM","HORSE",1235921.58805,2008-08-20,1235921.58805,"LUPA001619","{377A1AB8-7478-446C-A0AF-33CED9322FEA}",2017-03-06,2017-03-06,"{C4FCD8AB-969D-4BDE-BB41-B7FFB8F02F84}",7.37591103041,0.524450277639,142,14.3506360974299,112.267133223515,3.61637491284084,26.5039524386216,16.2185703197002,8.4156568667571,20.3199861237767,10.8512405163561
"143",143,"Pryor Mountain - WY","MT0251","MT","MT001000","BLM","HORSE",4332.65233622,1984-01-01,24641,"LUPA001206","{C14897A7-3D5D-4129-987D-2D7BB0FCA47F}",2017-03-06,2017-03-06,"{6303AA79-A4A5-426A-9F4C-1612CA51EFE0}",0.235361054849,0.00200050937433,143,26.7103981979363,209.099440488301,2.73684784188345,46.720425810202,8.54755849440488,12.220425810202,9.6530300828368,1.47416799883738
"144",144,"Pryor Mountain - MT","MT0251","MT","MT001000","BLM","HORSE",27308.219504,1984-01-01,24641,"LUPA001206","{81ECC99F-28A3-4E15-8297-0313BCB4DEFE}",2017-03-06,2017-03-06,"{A482C6E5-6E22-481D-994F-F8BF0DF3FCAA}",0.639175414583,0.0126238254719,144,32.1359696797161,312.681217182261,3.6341091691253,20.5793865778683,10.9914882359369,16.156357655124,8.37996399753849,14.8902960138489
"145",145,"Muddy Creek","UT0651","UT","UTG02000","BLM","HORSE",283474.317604,9999-09-09,252057.957,"LUPA002015","{35EBB862-275A-4D88-BDA5-7544821F9031}",2017-04-08,2017-04-08,"{57AFFF64-8711-454B-97A2-0B956FE88B63}",3.29485404014,0.11895165521,145,8.8050999263694,93.2648021315021,2.47745536068614,34.8069913658049,8.20341521430412,8.68301660779068,8.78851228336669,2.78218530245325
"146",146,"Frisco","UT0445","UT","UTC01000","BLM","HORSE",60367.1833667,9999-09-09,48851.617,"LUPA002003","{A8D261EF-2807-4728-8FED-FE63729ACB3D}",2017-04-08,2017-04-08,"{AA97BCCE-197A-4506-9C52-11FB590AF8D6}",0.871962382827,0.0252393747925,146,72.4923632931644,110.670640401459,10.642671753968,12.3736260258048,14.2027381651186,7.90266795575659,10.639210202226,18.4781171230275
"147",147,"North Hills","UT0447","UT","UTC01000","USFS","HORSE",60625.2067911,1983-06-10,50065.275,"LUPA002003","{E77AF715-6EF5-47CA-963B-69B67745CE9C}",2017-04-08,2017-04-08,"{9D8D1C02-CE0C-452A-B82A-04E89230556D}",0.967929184819,0.0250402454992,147,156.670015171249,178.463384493997,15.3731315141371,14.8777974710716,14.5491035038914,10.5923894282789,13.7273323257845,13.5940980068517
"148",148,"Diamond","NV0609","NV","NVB01000","BLM","HORSE",166305.433974,1986-02-26,166305.433974,"LUPA001610","{07DAC2FC-2E34-43A0-8E25-BDC82BB7CCFF}",2017-04-08,2017-04-08,"{0E1B463E-2BAA-4FFC-A52D-7ADB66257A37}",1.53374450765,0.07053923356,148,30.6463538561805,238.915181223546,5.75043114143601,22.0862931514663,15.9167307587369,15.5908115137157,23.4561049112544,6.10202427982649
"149",149,"Four Mile","UT0444","UT","UTC01000","BLM","HORSE",61272.9036144,1983-06-10,52966.541,"LUPA002003","{38ECA1F5-8C71-4A57-8DDA-EAA2B06ED8D2}",2017-04-08,2017-04-08,"{63DB8722-9EBB-4653-8AF8-2D8998C244D5}",0.651333448042,0.0254667253269,149,39.6248296002236,66.5839792839502,5.60137289460025,15.5401658652886,16.5055725717675,5.27080588399697,11.6328234173497,20.8114280499421
"150",150,"Nevada Wild Horse Range","NV0524","NV","NVS03000","BLM","HORSE",1299285.43934,2004-07-01,1299285.43934,"LUPA001616","{6BA268A0-2909-4B0A-8AB0-D604A3871233}",2017-04-08,2017-04-08,"{B9192E5D-06FF-4CC8-9116-72611D14E749}",3.56387362405,0.537000281575,150,71.8761867756799,14.2896558318408,6.56188138930976,33.8133284573664,10.7908606455778,4.49471057218814,15.0338674581818,1.09757456259994
"151",151,"Stone Cabin","NV0618","NV","NVB02000","BLM","HORSE",410006.842526,1997-10-06,410006.842526,"LUPA001612","{DEB125E8-8451-47BD-B2E3-0316EE00CE1B}",2017-04-08,2017-04-08,"{040A7765-BACD-4515-86F8-8AF5963D2E06}",2.47887391091,0.169724044606,151,55.7852563471652,29.4403360049981,5.96761437307167,37.2817769067171,12.9573378065532,5.89008973541532,13.886050143996,6.21338029073076
"152",152,"Cholride Canyon","UT0442","UT","UTC01000","BLM","HORSE",63683.6329651,1986-10-01,42530.986,"LUPA002006","{23C88F8A-15A8-43FE-9BE9-F68BB7D94F6D}",2017-04-08,2017-04-08,"{18B13C9C-F2C8-4D3E-A476-4641F6982226}",0.638294391367,0.0263239333931,152,136.255247765147,111.701801677519,12.9595270941397,13.2702737004746,16.0190045248869,6.52120350954641,10.5253586800574,20.9311803332965
"153",153,"Mt Elinor","UT0446","UT","UTC01000","BLM","HORSE",42640.2997289,1983-06-10,37454.916,"LUPA002003","{D33F9596-D2FD-4CA7-82FD-53573C7CF038}",2017-04-08,2017-04-08,"{506C2CED-EC95-4F2F-9388-EC51C1265C75}",0.581518044913,0.0176517018354,153,26.7450342296679,72.0591037751374,2.82060691834249,12.6691982358556,18.5302060362703,4.68693019122536,10.4593440410756,30.0503776783069
"154",154,"Conger","UT0553","UT","UTW02000","BLM","HORSE",170992.716559,1987-03-30,151620.063,"LUPA002007","{D614CF39-E9A1-4E41-851C-BCF78755D6EB}",2017-04-08,2017-04-08,"{CCFA3733-3FC7-4028-B01C-3467390DD2E7}",1.12052868556,0.072105175497,154,130.612330080659,77.9974154532928,15.7708868842816,23.9923531260324,13.6523482510495,4.86830092745542,15.0780621741618,2.95918511236634
"155",155,"Calico Mountains","NV0222","NV","NVW03000","BLM","HORSE",162605.064108,2015-05-21,162605.064108,"LUPA001620","{6C939F46-6A26-4393-A981-4FA1027E0EDD}",2017-04-08,2017-04-08,"{789366B9-D6DD-440F-9902-5A9D3485299A}",1.52326793327,0.0702165515555,155,99.2949718266741,193.521870526812,13.1675506168345,19.6198235133503,14.3870832954104,16.4004573511282,17.501623793015,0.305523378482364
"156",156,"Little Owyhee","NV0200","NV","NVW01000","UNK","UNK",463133.420674,2015-05-21,463133.420674,"LUPA001620","{0CE827BE-F18D-4C32-9CF6-D4458C19651B}",2017-04-08,2017-04-08,"{C29004C8-6BE8-4CC8-AA77-FE77E13CB791}",2.11180440925,0.200726396776,156,53.1230777358207,153.277057881048,6.64557066912524,35.8343726525762,15.9102587575642,10.3642930337508,22.3315510401394,0.113054100564901
"157",157,"Antelope Valley","NV0107","NV","NVE03000","BLM","HORSE",505107.684174,1985-07-16,505107.684174,"LUPA001609","{D53DC315-0E01-4602-A490-E3DC0621B4FC}",2017-04-08,2017-04-08,"{31DA9C78-EDBF-4129-AAF1-F3980A51C9A5}",2.4398399649,0.216104960206,157,53.0460284486215,112.405195404045,9.91410799022249,23.121842146213,14.4098576359003,9.47254435455547,18.0674299480507,5.87224503335519
"158",158,"Kingtop","UT0011","UT","UTW02000","BLM","HORSE",171467.036973,1987-03-30,161575.435,"LUPA002007","{85BECDB3-0471-4983-9CDF-A7300F26050A}",2017-04-08,2017-04-08,"{541056FC-9B79-4B01-97AA-D0CA721875D6}",1.0889244992,0.0720688700166,158,69.311367197932,60.714770454053,9.35822168026323,28.8395531525721,12.6100082133661,4.72328413711786,16.6113354530201,4.43639982464715
"159",159,"Confusion","UT0552","UT","UTW02000","BLM","HORSE",293665.489248,1987-10-28,256847.244,"LUPA002008","{665D3990-A242-455C-8808-75A6011D0C59}",2017-04-08,2017-04-08,"{80C99EC9-92A4-42A0-891E-E9B1AB57A10C}",1.45546769429,0.124464668387,159,62.2072293810748,62.8974762053977,8.37280398476072,35.2391212379554,11.2665684014217,5.15525733648669,15.5911132973767,0.277346068135627
"160",160,"Maverick-Medicine","NV0105","NV","NVE03000","BLM","HORSE",324316.94067,1985-07-16,324316.94067,"LUPA001609","{B25236FB-82B2-4F54-8320-9C860E0163E0}",2017-04-08,2017-04-08,"{D784F40C-A992-4160-8DDD-680F5E688168}",1.96935786662,0.138651004885,160,14.3213087257111,133.06598735884,3.28803741431387,27.8982248316136,15.4112855827286,9.68140001948662,21.1280606306332,8.79876134231394
"161",161,"Bible Spring","UT0440","UT","UTC01000","BLM","HORSE",61862.3779805,1983-06-10,56573.509,"LUPA002003","{52AA4CB6-0318-4B8E-BE41-24454829E82C}",2017-04-08,2017-04-08,"{42D22E42-AF43-4462-AC47-DC31CFF7D55C}",0.64336252922,0.0256895066739,161,27.5062715376504,65.9377623741664,3.32925784684275,14.0265137487597,18.0921436870479,4.73251898988243,10.4255542897204,28.2743985005979
"162",162,"Choke Cherry","UT0443","UT","UTC01000","BLM","HORSE",48137.1967353,1983-06-10,39903.544,"LUPA002003","{86BF6153-52BA-42F4-B81B-297861D2E59C}",2017-04-08,2017-04-08,"{5E42E6CC-6D0E-4118-BEC8-381A59EA2086}",0.782924444497,0.0200027352428,162,56.4766801202108,120.677401675402,8.09217250540804,15.5398924200409,17.7628703959117,10.1299851914226,13.734534473497,18.1625713207218
"163",163,"Snowstorm Mountains","NV0201","NV","NVW01000","BLM","HORSE",141089.57857,2015-05-21,117835.049382,"LUPA001620","{3050B737-2904-477B-97C6-3D9044529DF4}",2017-04-08,2017-04-08,"{3D7CB95F-DF02-4C4E-A8EC-42746C874A30}",1.24938178832,0.0614972815297,163,151.091710875018,247.778532692135,17.7035446201231,20.175323709061,21.9480140490441,17.3986428075413,16.0629998535574,0.424975317331721
"164",164,"Onaqui Mountain","UT0242","UT","UTW01000","BLM","HORSE",240152.608114,1990-01-12,207725.44,"LUPA002009","{6B188077-9B62-4B36-B87D-A2B217201C65}",2017-04-08,2017-04-08,"{DBF95AE0-BAD9-418B-83E4-9B0B13A47A01}",2.34845075278,0.102690762939,164,168.117698072154,205.993125142357,19.0419055784034,14.191802091247,18.8800610029554,17.6920171294941,11.1730697134191,7.57969359879239
"165",165,"Swasey","UT0555","UT","UTW02000","BLM","HORSE",134965.194262,1987-10-28,128183.339,"LUPA002008","{6425C3F4-B647-48A0-81CD-CE0495FA46D4}",2017-04-08,2017-04-08,"{FC6B4E81-DDA6-4555-A6FF-A208FA21AA4D}",1.17354068216,0.0571496622511,165,69.5329493667347,61.430545424045,8.28874000157586,28.7556508411766,12.1713730533732,5.16484468923868,14.4738128340751,5.66411140792554
"166",166,"Canyon Lands","UT0571","UT","UTC02000","BLM","BURRO",89392.0815152,9999-09-09,77311.334,"LUPA002014","{36D2E404-8609-4ACF-8EAA-1DF5421021A1}",2017-04-08,2017-04-08,"{630314F4-40E1-488D-BA17-BA6DA295A842}",1.44206440955,0.0373039564265,166,8.5350101124536,56.8333790778299,1.5146450519054,40.3809173426146,10.5978319055211,6.94935792246016,11.2127216418186,5.66132915987799
"167",167,"Cedar Mountain","UT0241","UT","UTW01000","BLM","HORSE",211592.171064,1990-01-12,198377.102,"LUPA002009","{47E9EBC8-D54D-416B-9EE4-29E6B65F3C5E}",2017-04-08,2017-04-08,"{B638481F-3A4A-471F-A310-B94E495F1ECF}",1.73128030105,0.0909787241213,167,251.221092171092,143.529065869334,26.660527567678,17.3711970524662,20.0521900571819,14.6625796986696,9.46216049244758,3.0281391777428
"168",168,"Sinbad","UT0652","UT","UTG02000","BLM","BURRO",99241.2076257,9999-09-09,89484.171,"LUPA002015","{FFF68471-BCCA-4745-A6E6-680BD05C0CD8}",2017-04-08,2017-04-08,"{C232E613-A118-4FF0-AE33-33F403B81D17}",1.43552035974,0.041755262619,168,6.14428142801235,59.969616906553,3.26611644997174,26.2818872026786,10.7271070139583,8.38818454581032,8.59880854024438,6.15811801539331
"169",169,"North Hills","UT0447","UT","UTC01000","USFS","HORSE",24028.9111128,1983-06-10,61.434,"LUPA002003","{DE6D81B8-4568-4E6C-B997-409D7B02926E}",2017-04-08,2017-04-08,"{D10E9C56-2D98-4377-BDAE-7806CD554E06}",0.539132822839,0.00991855612457,169,31.8917971095134,63.8364766520727,3.07281126909054,12.01792277393,16.7765656802308,4.41207737249791,8.1657490518794,34.9652599827215
"170",170,"Sand Springs West","NV0630","NV","NVB02000","BLM","HORSE",152927.225195,1997-10-06,152927.225195,"LUPA001612","{EC937398-1ACC-489C-B582-F188D3591371}",2017-04-08,2017-04-08,"{132E920C-EF94-4F7D-AD16-321AB30521C2}",1.29185342412,0.0637522451262,170,39.115350004898,52.3514936746926,6.96669446020171,35.5551041004577,13.1332073511622,7.7195860130174,16.1356290337646,0.613378258621122
"171",171,"Sulpher","UT0448","UT","UTC01000","BLM","HORSE",265675.754498,9999-09-09,230177.347,"LUPA002003","{1F2E358C-D9B2-4FDB-A600-A396598D0630}",2017-04-08,2017-04-08,"{8452BD6B-E1FA-45BC-ACDF-3628A9ED0663}",1.6980032748,0.110810531519,171,50.3221312512331,77.9928043265805,7.44009493726891,17.515871710149,16.9700138761529,5.86326647391683,12.1901249247037,19.8368722876119
"172",172,"Range Creek","UT0641","UT","UTG02000","BLM","HORSE",55023.2834499,2008-10-31,43423.341,"LUPA002015","{7A5C0BFB-9933-410C-9A3A-1D685C6684E0}",2017-04-08,2017-04-08,"{952E2CA6-413A-46B1-A97D-D2B3D72818FE}",2.60412256942,0.0233937092408,172,2.96042548040363,104.800420265879,1.86539076346232,16.7197782585349,15.4199616980728,10.0702967623387,13.8088069601492,24.6994788578949
"173",173,"Owyhee","NV0101","NV","NVE02000","BLM","HORSE",340968.672213,2003-01-01,340968.672213,"LUPA001611","{C96C2CCE-3F33-45AC-A24C-6C280D2213F4}",2017-04-08,2017-04-08,"{FA61B105-E459-45F5-8200-C71FAE2E757A}",1.917475248,0.148592370995,173,46.4266741741301,232.708872687887,5.53112615862254,32.6402698190193,17.0410759915619,15.7284918014198,23.0748825492531,0.026210138594814
"174",174,"Tilly Creek","UT0449","UT","UTC01000","BLM","HORSE",37006.210704,1983-06-10,32963.723,"LUPA002003","{3DD05298-0BCC-4A8C-BEE4-37F2CC230C1F}",2017-04-08,2017-04-08,"{BAC95181-7915-4050-BD5C-C84202259562}",0.586484350946,0.0153414555013,174,61.329225568822,70.7196462556693,6.3976167706627,11.1154119284558,17.0918731595542,4.50383002092545,8.97648490242678,30.5530900552015
"175",175,"Warm Springs Canyon","NV0226","NV","NVW03000","BLM","BOTH",92695.0520876,2015-05-21,92695.0520876,"LUPA001620","{EB762BBF-176F-4FBD-98B4-2E774FE8C1AE}",2017-04-08,2017-04-08,"{A4F2D13F-E083-4016-B0D8-05A638CC77F7}",1.03635755075,0.0384234553197,175,115.266013380708,302.563187934684,13.0792504535833,18.0435250982764,15.1808039764137,21.2570910190505,19.4068094194134,0.1842890081645
"176",176,"Wall Canyon","CA0265","CA","CAN02000","BLM","HORSE",41152.8397737,2008-04-17,39119,"LUPA000421","{FD8BE4E7-98C2-452F-A18F-F62F7DBD74F4}",2017-05-12,2017-05-12,"{C5790451-06B8-43DB-B21A-92CE19059CD6}",0.627176698324,0.0179678875547,176,48.0225400392915,219.252031271475,6.81170820835792,24.4838508864833,14.8036801384094,16.7183950327833,22.0035168282252,0.219167118060328
"177",177,"Bitner","CA0267","CA","CAN02000","BLM","HORSE",53731.7025824,2008-04-17,47766,"LUPA000421","{AD4FAFA5-CA05-46E3-BFFB-2269E8000993}",2017-05-12,2017-05-12,"{C7771D8D-B015-4834-8154-8E5541D3230B}",0.701939681922,0.0235143122472,177,27.7491986338173,202.901902897271,4.01119133351039,26.0874307489917,15.2239440186275,14.6937020955957,24.0514449296218,0.254991940016429
"178",178,"Coppersmith","CA0261","CA","CAN02000","BLM","HORSE",73369.0376909,2008-04-17,60246,"LUPA000421","{FF5C8F09-AD66-4498-A43C-4B81F29A68A9}",2017-05-12,2017-05-12,"{873BEA1A-280B-41CB-ADE0-048282C48564}",0.848933440901,0.0318115474011,178,97.3060132745484,322.794589263005,9.3756509985593,14.748751658177,14.0595254132029,16.4810459814467,19.5820937437925,9.41377822325626
"179",179,"Fox Hog","CA0263","CA","CAN02000","BLM","HORSE",126938.943396,2008-04-17,121086,"LUPA000421","{9F866196-DE2E-4FDC-87A4-E4AF86EDF845}",2017-05-12,2017-05-12,"{BD52EA39-AC0F-4062-A7E1-67E9B1D60880}",1.33393889018,0.05509566411,179,130.262474869652,248.630218378606,16.2298756171354,16.5589819984312,14.4108629020032,19.066763342979,17.3357177227455,0.654504347138271
"180",180,"High Rock","CA0264","CA","CAN02000","BLM","HORSE",94689.3573495,2008-04-17,94612,"LUPA000421","{F8E8BC51-C9E5-407D-BAFE-CF81FD6C8A6E}",2017-05-12,2017-05-12,"{7A5F47FD-C91A-4CA8-B654-50759256B6A9}",0.95317626571,0.0412452619636,180,97.2998760297106,199.782717414656,13.1754426126738,19.4961488206974,13.9848154004909,16.6254406756381,16.0957564829065,0.178480236952303
"181",181,"New Ravendale","CA0243","CA","CAN05000","BLM","HORSE",26713.2137622,2008-04-17,23428,"LUPA000411","{86017341-81FC-46D9-93AD-AD55CE6244BA}",2017-05-12,2017-05-12,"{B1BCB884-6588-4E85-989F-D09D22B9C613}",0.522955605254,0.0115294283151,181,105.542519074831,264.203242248782,12.0930587145674,12.8295141667244,14.3850438201327,17.7125323689334,21.7328830560053,3.62549065317515
"182",182,"Buckhorn","CA0262","CA","CAN02000","BLM","HORSE",76523.292263,2008-04-17,67415,"LUPA000421","{37D8B0DA-F194-4274-B8E6-45D8D4454110}",2017-05-12,2017-05-12,"{A9F51BED-F8F5-4C8A-8F56-D18C86328747}",1.09522831216,0.0331168939029,182,156.722313342835,265.686192303475,15.4945291086504,17.3243810985638,13.0676833680517,15.2389321346344,18.9046946606732,3.58450169937507
"183",183,"Fort Sage","CA0241","CA","CAN05000","BLM","HORSE",18474.1906225,2008-04-17,13666,"LUPA000411","{A1BEA056-2E42-4C91-B4EC-AFCF41342710}",2017-05-12,2017-05-12,"{F3CE0047-2AF6-4788-9A09-EED1EB11A561}",0.495625249565,0.00789008509256,183,320.823644249629,269.581510778779,24.9340196881935,14.5413608611973,15.8701665853232,16.6273424622213,13.6706509627692,1.8013776210253
"184",184,"Nut Mountain","CA0266","CA","CAN02000","BLM","HORSE",40236.1928596,2008-04-17,38396,"LUPA000421","{8DFA8C74-C3B0-4525-8D1A-48D2BF772B3B}",2017-05-12,2017-05-12,"{9ABF1447-CD14-4CC3-80DF-5F23B40E11D8}",0.592148759139,0.0175732048104,184,28.7573954472391,260.579032837893,4.09192709301797,27.1040135202701,15.3494403054457,18.4547471767346,22.8311867012111,0.193068795530708
"185",185,"Black Rock Range","NV0234","NV","NVW03000","BLM","HORSE",183525.029374,2015-05-21,183524.300439,"LUPA001620","{FEA9A46A-D80B-4770-A31C-6F2FADE14BDB}",2017-05-12,2017-05-12,"{A69C0745-8983-4227-B660-1141DFCAFFCC}",1.58715446622,0.0799527072374,185,117.154563670847,281.316078850989,13.5903732541747,18.5800717950209,13.5085847006845,20.6142452802767,18.9268560974901,0.753993961370209
"186",186,"Carter Reservoir","CA0269","CA","CAN02000","BLM","HORSE",23449.1207953,2008-04-17,21591,"LUPA000421","{7F488A7E-A034-4559-B6A2-BA5C64859AF3}",2017-05-12,2017-05-12,"{48FD1260-E348-47CD-8C5E-0076967A8445}",0.668058352862,0.0102548656652,186,64.3419004383884,291.304145213493,6.77230716931423,15.3424103570139,15.0630741010914,17.5141396185525,26.969036607908,6.43043505973838
