sample_name,sample,copy,area_season,season,study.area,domestication,DESCRIPTION,state,grass_cover_percent,grass_cover,elevation,biome,latitude,longitude,collection_time,life_stage,sex_known,sex,BCS_known,horse_BCS,fecal_freshness,stud_pile,Other_notes
SC1_1,SC1,1,SC,summer,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1093.24,sagebrush steppe,42.668144,-115.266457,7/6/2020 15:25,Adult,n,u,n,u,4,n,
SC1_2,SC1,2,SC,summer,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1093.24,sagebrush steppe,42.668144,-115.266457,7/6/2020 15:25,Adult,n,u,n,u,4,n,
SC2_1,SC2,1,SC,summer,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1096.27,sagebrush steppe,42.668042,-115.265667,7/6/2020 14:50,Adult,n,u,n,u,3,n,
SC2_2,SC2,2,SC,summer,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1096.27,sagebrush steppe,42.668042,-115.265667,7/6/2020 14:50,Adult,n,u,n,u,3,n,
SC3_1,SC3,1,SC,summer,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1094.72,sagebrush steppe,42.668102,-115.265889,7/6/2020 14:52,Adult,n,u,n,u,3,n,
SC3_2,SC3,2,SC,summer,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1094.72,sagebrush steppe,42.668102,-115.265889,7/6/2020 14:52,Adult,n,u,n,u,3,n,
SC4_1,SC4,1,SC,summer,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1093.61,sagebrush steppe,42.66813,-115.265983,7/6/2020 14:55,Adult,n,u,n,u,4,n,
SC4_2,SC4,2,SC,summer,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1093.61,sagebrush steppe,42.66813,-115.265983,7/6/2020 14:55,Adult,n,u,n,u,4,n,
SC5_1,SC5,1,SC,summer,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1094.92,sagebrush steppe,42.668095,-115.265978,7/6/2020 14:56,Adult,n,u,n,u,4,y,
SC5_2,SC5,2,SC,summer,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1094.92,sagebrush steppe,42.668095,-115.265978,7/6/2020 14:56,Adult,n,u,n,u,4,y,
SC6_1,SC6,1,SC,summer,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1094.01,sagebrush steppe,42.668175,-115.266087,7/6/2020 14:59,Adult,n,u,n,u,3,n,
SC6_2,SC6,2,SC,summer,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1094.01,sagebrush steppe,42.668175,-115.266087,7/6/2020 14:59,Adult,n,u,n,u,3,n,
SC7_1,SC7,1,SC,summer,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1095.73,sagebrush steppe,42.668179,-115.266144,7/6/2020 15:00,Adult,n,u,n,u,3,n,
SC7_2,SC7,2,SC,summer,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1095.73,sagebrush steppe,42.668179,-115.266144,7/6/2020 15:00,Adult,n,u,n,u,3,n,
SC8_1,SC8,1,SC,summer,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1092.95,sagebrush steppe,42.668178,-115.266154,7/6/2020 15:02,Adult,n,u,n,u,4,n,
SC8_2,SC8,2,SC,summer,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1092.95,sagebrush steppe,42.668178,-115.266154,7/6/2020 15:02,Adult,n,u,n,u,4,n,
SC9_1,SC9,1,SC,summer,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1092.19,sagebrush steppe,42.668277,-115.266279,7/6/2020 15:04,Adult,n,u,n,u,3,n,
SC9_2,SC9,2,SC,summer,SC,wild,"Saylor Creek HMA, ID, feces",ID,26.9,high,1092.19,sagebrush steppe,42.668277,-115.266279,7/6/2020 15:04,Adult,n,u,n,u,3,n,
SS10_1,SS10,1,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1580.88,sagebrush steppe,42.707443,-118.949934,7/1/2020 18:36,Adult,n,u,n,u,2,n,
SS10_2,SS10,2,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1580.88,sagebrush steppe,42.707443,-118.949934,7/1/2020 18:36,Adult,n,u,n,u,2,n,
SS11_1,SS11,1,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1588,sagebrush steppe,42.707236,-118.949109,7/1/2020 18:39,Adult,n,u,n,u,2,y,
SS11_2,SS11,2,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1588,sagebrush steppe,42.707236,-118.949109,7/1/2020 18:39,Adult,n,u,n,u,2,y,
SS12_1,SS12,1,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1598.34,sagebrush steppe,42.706037,-118.946599,7/1/2020 18:50,Adult,n,u,n,u,2,n,
SS12_2,SS12,2,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1598.34,sagebrush steppe,42.706037,-118.946599,7/1/2020 18:50,Adult,n,u,n,u,2,n,
SS13_1,SS13,1,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1641.79,sagebrush steppe,42.637414,-118.808724,7/2/2020 10:05,Adult,n,u,n,u,3,u,
SS13_2,SS13,2,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1641.79,sagebrush steppe,42.637414,-118.808724,7/2/2020 10:05,Adult,n,u,n,u,3,u,
SS14_1,SS14,1,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1648.19,sagebrush steppe,42.635498,-118.806187,7/2/2020 10:11,Adult,n,u,n,u,3,n,
SS14_2,SS14,2,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1648.19,sagebrush steppe,42.635498,-118.806187,7/2/2020 10:11,Adult,n,u,n,u,3,n,
SS15_1,SS15,1,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1648.75,sagebrush steppe,42.635196,-118.805256,7/2/2020 10:16,Adult,n,u,n,u,3,n,
SS15_2,SS15,2,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1648.75,sagebrush steppe,42.635196,-118.805256,7/2/2020 10:16,Adult,n,u,n,u,3,n,
SS16_1,SS16,1,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1648.62,sagebrush steppe,42.635189,-118.805267,7/2/2020 10:18,Adult,n,u,n,u,3,n,
SS16_2,SS16,2,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1648.62,sagebrush steppe,42.635189,-118.805267,7/2/2020 10:18,Adult,n,u,n,u,3,n,
SS17_1,SS17,1,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1654.06,sagebrush steppe,42.634918,-118.802967,7/2/2020 10:37,Adult,n,u,n,u,3,n,
SS17_2,SS17,2,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1654.06,sagebrush steppe,42.634918,-118.802967,7/2/2020 10:37,Adult,n,u,n,u,3,n,
SS18_1,SS18,1,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1447.08,sagebrush steppe,42.753392,-118.962932,7/2/2020 15:25,Adult,n,u,n,u,4,y,
SS18_2,SS18,2,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1447.08,sagebrush steppe,42.753392,-118.962932,7/2/2020 15:25,Adult,n,u,n,u,4,y,
SS20_1,SS20,1,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1446.87,sagebrush steppe,42.75201,-118.962442,7/2/2020 15:35,Adult,n,u,n,u,4,n,
SS20_2,SS20,2,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1446.87,sagebrush steppe,42.75201,-118.962442,7/2/2020 15:35,Adult,n,u,n,u,4,n,
SS21_1,SS21,1,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1441.46,sagebrush steppe,42.753866,-118.962017,7/2/2020 15:50,Adult,y,stallion,y,6,1,n,
SS21_2,SS21,2,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1441.46,sagebrush steppe,42.753866,-118.962017,7/2/2020 15:50,Adult,y,stallion,y,6,1,n,
SS22_1,SS22,1,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1441.18,sagebrush steppe,42.753851,-118.961996,7/2/2020 15:51,Adult,n,u,n,u,2,n,
SS22_2,SS22,2,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1441.18,sagebrush steppe,42.753851,-118.961996,7/2/2020 15:51,Adult,n,u,n,u,2,n,
SS5_1,SS5,1,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1614.96,sagebrush steppe,42.691269,-118.922823,7/1/2020 15:34,Adult,n,u,n,u,4,n,
SS5_2,SS5,2,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1614.96,sagebrush steppe,42.691269,-118.922823,7/1/2020 15:34,Adult,n,u,n,u,4,n,
SS6_1,SS6,1,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1622.59,sagebrush steppe,42.688216,-118.91928,7/1/2020 15:48,Adult,n,u,n,u,4,n,
SS6_2,SS6,2,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1622.59,sagebrush steppe,42.688216,-118.91928,7/1/2020 15:48,Adult,n,u,n,u,4,n,
SS9_1,SS9,1,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1576.8,sagebrush steppe,42.707775,-118.951104,7/1/2020 18:26,Adult,n,u,n,u,2,n,
SS9_2,SS9,2,SS,summer,SS,wild,"South Steens HMA, OR, feces",OR,22.4,high,1576.8,sagebrush steppe,42.707775,-118.951104,7/1/2020 18:26,Adult,n,u,n,u,2,n,
SW10_1,SW10,1,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1193.58,sagebrush steppe,43.674349,-118.460629,7/4/2020 13:18,Adult,n,u,n,u,3,n,
SW10_2,SW10,2,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1193.58,sagebrush steppe,43.674349,-118.460629,7/4/2020 13:18,Adult,n,u,n,u,3,n,
SW11_1,SW11,1,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1458.97,sagebrush steppe,43.681037,-118.535986,7/4/2020 14:51,Adult,n,u,n,u,4,n,
SW11_2,SW11,2,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1458.97,sagebrush steppe,43.681037,-118.535986,7/4/2020 14:51,Adult,n,u,n,u,4,n,
SW13_1,SW13,1,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1461.83,sagebrush steppe,43.681461,-118.536029,7/4/2020 14:56,Adult,n,u,n,u,4,n,
SW13_2,SW13,2,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1461.83,sagebrush steppe,43.681461,-118.536029,7/4/2020 14:56,Adult,n,u,n,u,4,n,
SW16_1,SW16,1,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1497.1,sagebrush steppe,43.582016,-118.517912,7/4/2020 16:11,Adult,n,u,n,u,4,y,
SW16_2,SW16,2,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1497.1,sagebrush steppe,43.582016,-118.517912,7/4/2020 16:11,Adult,n,u,n,u,4,y,
SW17_1,SW17,1,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1482.36,sagebrush steppe,43.670653,-118.536355,7/4/2020 18:11,Adult,n,u,n,u,2,n,
SW17_2,SW17,2,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1482.36,sagebrush steppe,43.670653,-118.536355,7/4/2020 18:11,Adult,n,u,n,u,2,n,
SW18_1,SW18,1,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1480.39,sagebrush steppe,43.670443,-118.536384,7/4/2020 18:36,Adult,n,u,n,u,3,y,
SW18_2,SW18,2,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1480.39,sagebrush steppe,43.670443,-118.536384,7/4/2020 18:36,Adult,n,u,n,u,3,y,
SW19_1,SW19,1,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1481,sagebrush steppe,43.670083,-118.536491,7/4/2020 18:39,Adult,n,u,n,u,3,n,
SW19_2,SW19,2,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1481,sagebrush steppe,43.670083,-118.536491,7/4/2020 18:39,Adult,n,u,n,u,3,n,
SW1_1,SW1,1,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1479.21,sagebrush steppe,43.670259,-118.536307,7/4/2020 18:43,Adult,n,u,n,u,2,n,
SW1_2,SW1,2,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1479.21,sagebrush steppe,43.670259,-118.536307,7/4/2020 18:43,Adult,n,u,n,u,2,n,
SW2_1,SW2,1,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1194.02,sagebrush steppe,43.674565,-118.460212,7/4/2020 13:22,Adult,n,u,n,u,2,y,
SW2_2,SW2,2,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1194.02,sagebrush steppe,43.674565,-118.460212,7/4/2020 13:22,Adult,n,u,n,u,2,y,
SW3_1,SW3,1,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1194.97,sagebrush steppe,43.674685,-118.460156,7/4/2020 13:23,Adult,n,u,n,u,2,n,
SW3_2,SW3,2,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1194.97,sagebrush steppe,43.674685,-118.460156,7/4/2020 13:23,Adult,n,u,n,u,2,n,
SW4_1,SW4,1,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1193.04,sagebrush steppe,43.674905,-118.459931,7/4/2020 13:28,Adult,y,mare,y,5,1,n,
SW4_2,SW4,2,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1193.04,sagebrush steppe,43.674905,-118.459931,7/4/2020 13:28,Adult,y,mare,y,5,1,n,
SW5_1,SW5,1,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1189.25,sagebrush steppe,43.675427,-118.459325,7/4/2020 13:31,Adult,n,u,n,u,2,n,
SW5_2,SW5,2,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1189.25,sagebrush steppe,43.675427,-118.459325,7/4/2020 13:31,Adult,n,u,n,u,2,n,
SW6_1,SW6,1,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1189.11,sagebrush steppe,43.674521,-118.459731,7/4/2020 13:37,Adult,n,u,n,u,2,n,
SW6_2,SW6,2,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1189.11,sagebrush steppe,43.674521,-118.459731,7/4/2020 13:37,Adult,n,u,n,u,2,n,
SW7_1,SW7,1,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1189.85,sagebrush steppe,43.674346,-118.459508,7/4/2020 13:40,Adult,n,u,n,u,2,n,
SW7_2,SW7,2,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1189.85,sagebrush steppe,43.674346,-118.459508,7/4/2020 13:40,Adult,n,u,n,u,2,n,
SW8_1,SW8,1,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1191.52,sagebrush steppe,43.674171,-118.45976,7/4/2020 13:44,Adult,n,u,n,u,2,n,
SW8_2,SW8,2,SW,summer,SW,wild,"Stinkingwater HMA, OR, feces ",OR,30.7,high,1191.52,sagebrush steppe,43.674171,-118.45976,7/4/2020 13:44,Adult,n,u,n,u,2,n,
TP10_1,TP10,1,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1935.87,sagebrush steppe,40.872576,-120.019708,6/29/2020 9:50,Adult,n,u,n,u,3,n,
TP10_2,TP10,2,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1935.87,sagebrush steppe,40.872576,-120.019708,6/29/2020 9:50,Adult,n,u,n,u,3,n,
TP11_1,TP11,1,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1750.48,sagebrush steppe,40.735649,-120.025351,6/30/2020 10:15,Adult,n,u,n,u,3,y,
TP11_2,TP11,2,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1750.48,sagebrush steppe,40.735649,-120.025351,6/30/2020 10:15,Adult,n,u,n,u,3,y,
TP12_1,TP12,1,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1755.92,sagebrush steppe,40.735323,-120.026014,6/30/2020 10:22,Adult,n,u,n,u,3,y,
TP12_2,TP12,2,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1755.92,sagebrush steppe,40.735323,-120.026014,6/30/2020 10:22,Adult,n,u,n,u,3,y,
TP13_1,TP13,1,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1765.92,sagebrush steppe,40.734351,-120.02686,6/30/2020 10:26,Adult,n,u,n,u,3,n,
TP13_2,TP13,2,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1765.92,sagebrush steppe,40.734351,-120.02686,6/30/2020 10:26,Adult,n,u,n,u,3,n,
TP14_1,TP14,1,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1739.04,sagebrush steppe,40.737996,-120.002485,6/30/2020 12:55,Adult,n,u,n,u,4,y,
TP14_2,TP14,2,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1739.04,sagebrush steppe,40.737996,-120.002485,6/30/2020 12:55,Adult,n,u,n,u,4,y,
TP15_1,TP15,1,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1739.69,sagebrush steppe,40.738086,-120.00256,6/30/2020 12:59,Adult,n,u,n,u,4,y,
TP15_2,TP15,2,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1739.69,sagebrush steppe,40.738086,-120.00256,6/30/2020 12:59,Adult,n,u,n,u,4,y,
TP16_1,TP16,1,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1717.53,sagebrush steppe,40.813768,-120.031361,6/30/2020 15:35,Adult,n,u,n,u,5,y,
TP16_2,TP16,2,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1717.53,sagebrush steppe,40.813768,-120.031361,6/30/2020 15:35,Adult,n,u,n,u,5,y,
TP1_1,TP1,1,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1717.45,sagebrush steppe,40.81405,-120.031195,6/30/2020 15:40,Adult,n,u,n,u,5,y,
TP1_2,TP1,2,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1717.45,sagebrush steppe,40.81405,-120.031195,6/30/2020 15:40,Adult,n,u,n,u,5,y,
TP2_1,TP2,1,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1936.05,sagebrush steppe,40.872218,-120.020025,6/29/2020 9:52,Adult,n,u,n,u,3,n,
TP2_2,TP2,2,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1936.05,sagebrush steppe,40.872218,-120.020025,6/29/2020 9:52,Adult,n,u,n,u,3,n,
TP4_1,TP4,1,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1931.7,sagebrush steppe,40.865477,-120.023985,6/29/2020 10:12,Adult,n,u,n,u,4,y,
TP4_2,TP4,2,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1931.7,sagebrush steppe,40.865477,-120.023985,6/29/2020 10:12,Adult,n,u,n,u,4,y,
TP5_1,TP5,1,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1930.04,sagebrush steppe,40.862961,-120.023454,6/29/2020 10:20,Adult,n,u,n,u,3,n,
TP5_2,TP5,2,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1930.04,sagebrush steppe,40.862961,-120.023454,6/29/2020 10:20,Adult,n,u,n,u,3,n,
TP6_1,TP6,1,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1939.02,sagebrush steppe,40.861236,-120.024278,6/29/2020 10:27,Adult,n,u,n,u,3,n,
TP6_2,TP6,2,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1939.02,sagebrush steppe,40.861236,-120.024278,6/29/2020 10:27,Adult,n,u,n,u,3,n,
TP7_1,TP7,1,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1948.47,sagebrush steppe,40.860772,-120.024949,6/29/2020 10:32,Adult,n,u,n,u,3,y,
TP7_2,TP7,2,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1948.47,sagebrush steppe,40.860772,-120.024949,6/29/2020 10:32,Adult,n,u,n,u,3,y,
TP8_1,TP8,1,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1750.34,sagebrush steppe,40.735414,-120.024693,6/30/2020 10:06,Adult,n,u,n,u,3,y,
TP8_2,TP8,2,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1750.34,sagebrush steppe,40.735414,-120.024693,6/30/2020 10:06,Adult,n,u,n,u,3,y,
TP9_1,TP9,1,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1749.89,sagebrush steppe,40.7356,-120.024559,6/30/2020 10:08,Adult,n,u,n,u,3,y,
TP9_2,TP9,2,TP,summer,TP,wild,"Twin Peaks HMA, CA, feces",CA,19.8,medium,1749.89,sagebrush steppe,40.7356,-120.024559,6/30/2020 10:08,Adult,n,u,n,u,3,y,
WAT10_1,WAT10,1,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2112.030518,sagerush steppe,41.284436,-107.946308,44196.52316,Adult,n,u,n,u,1,n,
WAT10_2,WAT10,2,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2112.030518,sagerush steppe,41.284436,-107.946308,44196.52316,Adult,n,u,n,u,1,n,
WAT11_1,WAT11,1,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2110.686279,sagerush steppe,41.284242,-107.946665,44196.52678,Adult,n,u,n,u,2,n,
WAT11_2,WAT11,2,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2110.686279,sagerush steppe,41.284242,-107.946665,44196.52678,Adult,n,u,n,u,2,n,
WAT13_1,WAT13,1,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2113.212158,sagerush steppe,41.284803,-107.947603,44196.53478,Adult,n,u,n,u,2,n,
WAT13_2,WAT13,2,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2113.212158,sagerush steppe,41.284803,-107.947603,44196.53478,Adult,n,u,n,u,2,n,
WAT14_1,WAT14,1,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2125.387939,sagerush steppe,41.273716,-107.954789,44196.57176,Adult,y,stallion,y,6,1,n,
WAT14_2,WAT14,2,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2125.387939,sagerush steppe,41.273716,-107.954789,44196.57176,Adult,y,stallion,y,6,1,n,
WAT15_1,WAT15,1,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2126.690186,sagerush steppe,41.273736,-107.954646,44196.57403,Adult,y,stallion,y,5,1,n,
WAT15_2,WAT15,2,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2126.690186,sagerush steppe,41.273736,-107.954646,44196.57403,Adult,y,stallion,y,5,1,n,
WAT17_1,WAT17,1,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,1896.810913,sagerush steppe,41.095829,-107.939297,44197.5714,Adult,n,u,y,5,1,n,
WAT17_2,WAT17,2,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,1896.810913,sagerush steppe,41.095829,-107.939297,44197.5714,Adult,n,u,y,5,1,n,
WAT19_1,WAT19,1,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,1896.104614,sagerush steppe,41.108862,-107.937197,44197.61016,Adult,n,u,n,u,1,n,
WAT19_2,WAT19,2,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,1896.104614,sagerush steppe,41.108862,-107.937197,44197.61016,Adult,n,u,n,u,1,n,
WAT20_1,WAT20,1,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2029.931641,sagerush steppe,41.288997,-107.883528,44196.45845,Adult,y,stallion,y,6,1,n,
WAT20_2,WAT20,2,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2029.931641,sagerush steppe,41.288997,-107.883528,44196.45845,Adult,y,stallion,y,6,1,n,
WAT21_1,WAT21,1,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,1894.425903,sagerush steppe,41.108612,-107.937017,44197.61346,Adult,n,u,n,u,1,n,
WAT21_2,WAT21,2,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,1894.425903,sagerush steppe,41.108612,-107.937017,44197.61346,Adult,n,u,n,u,1,n,
WAT22_1,WAT22,1,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,1894.898804,sagerush steppe,41.108218,-107.936361,44197.61537,Adult,y,stallion,y,5,1,y,
WAT22_2,WAT22,2,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,1894.898804,sagerush steppe,41.108218,-107.936361,44197.61537,Adult,y,stallion,y,5,1,y,
WAT2_1,WAT2,1,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,1904.607056,sagerush steppe,41.10686,-107.925923,44197.63233,Adult,y,mare,y,6,1,n,
WAT2_2,WAT2,2,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,1904.607056,sagerush steppe,41.10686,-107.925923,44197.63233,Adult,y,mare,y,6,1,n,
WAT3_1,WAT3,1,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2032.796509,sagerush steppe,41.28679,-107.881924,44196.46568,Adult,n,u,n,u,2,n,
WAT3_2,WAT3,2,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2032.796509,sagerush steppe,41.28679,-107.881924,44196.46568,Adult,n,u,n,u,2,n,
WAT6_1,WAT6,1,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2025.556274,sagerush steppe,41.289535,-107.881586,44196.48098,Adult,n,u,n,u,2,n,
WAT6_2,WAT6,2,WAT,winter,AT,wild,"Adobe Town HMA, WY, feces",WY,8.6,low ,2025.556274,sagerush steppe,41.289535,-107.881586,44196.48098,Adult,n,u,n,u,2,n,
